cliente_codigo	codigo	codigocolaborador	datainicio	datalancamento	dataproximarevisao	datarenovacao	dataterminoprevisto	dataultimaatualizacao	diasporsemana	emrevisaoprofessor	genero	idoperacaoemmassa	isgeradoporia	nivel_codigo	nome	nrtreinosrealizados	predefinido	professorcarteira_codigo	professormontou_codigo	programatreinorenovacao	programatreinorenovado	situacao	totalaulasprevistas	treinorapido	versao	_chave
11382	11920		2023-03-20 00:00:00.0	2023-03-20 20:57:13.468	2023-03-27 00:00:00.0		2023-05-01 00:00:00.0		5						PROG 2003232057	18		98	97			0	30		26	b3c787b3459ac48df1921ab2f20c970
11443	11941		2023-03-22 00:00:00.0	2023-03-22 07:05:04.048	2023-03-29 00:00:00.0		2023-05-03 00:00:00.0		5						hipertrofia	1		94	123			0	30		30	b3c787b3459ac48df1921ab2f20c970
9688	11987		2023-03-27 00:00:00.0	2023-03-27 11:35:34.501	2023-04-03 00:00:00.0		2023-04-23 00:00:00.0		5						hipertrofia	3		98	98			0	19		3	b3c787b3459ac48df1921ab2f20c970
9641	11880		2023-03-16 00:00:00.0	2023-03-16 16:16:49.932	2023-03-23 00:00:00.0		2023-10-06 00:00:00.0		5						PROG 0311210610			97	97			0	145		3	b3c787b3459ac48df1921ab2f20c970
9381	11967		2023-03-24 00:00:00.0	2023-03-24 18:18:22.387	2023-03-31 00:00:00.0		2023-05-05 00:00:00.0		5						PROG 2403231818	4		123	51			0	30		61	b3c787b3459ac48df1921ab2f20c970
1304	7144		2020-07-08 00:00:00.0	2020-07-08 15:16:44.899	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		2						PROG 0807201516			86	86			0	12		590	b3c787b3459ac48df1921ab2f20c970
2100	6995		2020-07-08 00:00:00.0	2020-07-08 14:28:38.376	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		2						PROG 0807201428			51	51			0	12		590	b3c787b3459ac48df1921ab2f20c970
129	11959		2023-03-24 00:00:00.0	2023-03-24 06:29:38.1	2023-03-31 00:00:00.0		2023-04-10 00:00:00.0		5						hipertrofia			98	123			0	12		4	b3c787b3459ac48df1921ab2f20c970
1279	11861		2023-03-14 00:00:00.0	2023-03-14 17:44:46.812	2023-03-21 00:00:00.0		2023-04-25 00:00:00.0		2						EMAGRECIMENTO E QUALIDADE DE VIDA			126	97			0	12		3	b3c787b3459ac48df1921ab2f20c970
700	11957		2023-03-23 00:00:00.0	2023-03-23 21:21:54.527	2023-03-30 00:00:00.0		2023-05-04 00:00:00.0		5						PROG 2303232121			98	51			0	30		27	b3c787b3459ac48df1921ab2f20c970
1172	11991		2023-03-27 00:00:00.0	2023-03-27 21:42:56.373	2023-04-03 00:00:00.0		2023-05-08 00:00:00.0		5						PROG 2703232142	3		126	51			0	30		25	b3c787b3459ac48df1921ab2f20c970
11569	11964		2023-03-24 00:00:00.0	2023-03-24 16:26:46.186	2023-03-31 00:00:00.0		2023-05-13 00:00:00.0		5						TREINO			125	125			0	36		8	b3c787b3459ac48df1921ab2f20c970
983	11962		2023-03-24 00:00:00.0	2023-03-24 11:36:00.908	2023-03-31 00:00:00.0		2023-05-23 00:00:00.0		5						hipertrofia ABC masc ini 2	11		125	123	11713		0	42		78	b3c787b3459ac48df1921ab2f20c970
599	11287		2023-01-06 00:00:00.0	2023-01-06 05:59:18.792	2023-01-13 00:00:00.0		2023-02-17 00:00:00.0		5						PROG 0811220755	9		87	87			0	30		3	b3c787b3459ac48df1921ab2f20c970
11321	11919		2023-03-20 00:00:00.0	2023-03-20 20:35:53.395	2023-03-27 00:00:00.0		2023-05-01 00:00:00.0		5						PROG 2003232035	10		98	97			0	30		172	b3c787b3459ac48df1921ab2f20c970
11113	11945		2023-03-22 00:00:00.0	2023-03-22 10:02:29.664	2023-03-29 00:00:00.0		2023-05-03 00:00:00.0		5						hipertrofia	15		125	123			0	30		40	b3c787b3459ac48df1921ab2f20c970
1546	4462		2018-09-28 00:00:00.0	2018-09-28 10:33:26.799	2018-10-05 00:00:00.0		2018-11-09 00:00:00.0		3						REDUZIR % DE GORDURA			48	51			0	17		590	b3c787b3459ac48df1921ab2f20c970
1226	3955		2018-08-31 00:00:00.0	2018-07-19 18:44:09.198	2018-09-08 00:00:00.0		2018-10-08 00:00:00.0		4						NOVOPROG 1907181844			55	55	3954		0	21		590	b3c787b3459ac48df1921ab2f20c970
5889	11928		2023-03-21 00:00:00.0	2023-03-21 12:54:45.715	2023-03-28 00:00:00.0		2023-05-02 00:00:00.0		6						ABCD			125	125			0	36		39	b3c787b3459ac48df1921ab2f20c970
11432	11947		2023-03-22 00:00:00.0	2023-03-22 11:44:37.172	2023-03-29 00:00:00.0		2023-05-03 00:00:00.0		2						PROG 0102231348			123	123			0	12		34	b3c787b3459ac48df1921ab2f20c970
11562	11954		2023-03-24 00:00:00.0	2023-03-23 17:16:14.524	2023-03-31 00:00:00.0		2023-05-04 00:00:00.0		3						PROG 2303231716				97			0	17		20	b3c787b3459ac48df1921ab2f20c970
1498	11971		2023-03-24 00:00:00.0	2023-03-24 19:29:58.221	2023-03-31 00:00:00.0		2023-05-05 00:00:00.0		2						PROG 0302231327			97	51			0	12		3	b3c787b3459ac48df1921ab2f20c970
10930	11288		2023-01-06 00:00:00.0	2023-01-06 05:59:35.28	2023-01-13 00:00:00.0		2023-02-17 00:00:00.0		5						hipertrofia			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
10683	11487		2023-02-02 00:00:00.0	2023-02-01 16:00:35.018	2023-02-09 00:00:00.0		2023-03-16 00:00:00.0		5						PROG 1509221531			97	97	11145		0	30		2	b3c787b3459ac48df1921ab2f20c970
10330	11511		2023-02-03 00:00:00.0	2023-02-03 07:25:32.685	2023-02-10 00:00:00.0		2023-03-17 00:00:00.0		5						hipertrofia			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
	11929			2023-03-21 12:55:04.853					2						PROG 2103231254		true		125			0			1	b3c787b3459ac48df1921ab2f20c970
10216	11749		2023-03-03 00:00:00.0	2023-03-03 07:25:34.628	2023-03-10 00:00:00.0		2023-03-25 00:00:00.0		5						Hipertrofia			98	98			0	15		3	b3c787b3459ac48df1921ab2f20c970
11477	11548		2023-02-08 00:00:00.0	2023-02-08 18:35:58.401	2023-02-15 00:00:00.0		2023-03-22 00:00:00.0		5						TREINO				97			0	30		6	b3c787b3459ac48df1921ab2f20c970
10743	12000		2023-03-29 00:00:00.0	2023-03-29 14:14:36.777	2023-04-05 00:00:00.0		2023-05-10 00:00:00.0		2						HIPERTROFIA FEMININO A/B/C			125	98			0	12		2	b3c787b3459ac48df1921ab2f20c970
11366	11892		2023-03-17 00:00:00.0	2023-03-17 06:16:41.22	2023-03-24 00:00:00.0		2023-04-28 00:00:00.0		5						hipertrofia			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
11388	11901		2023-03-17 00:00:00.0	2023-03-17 15:07:06.484	2023-03-24 00:00:00.0		2023-04-28 00:00:00.0		5						hipertrofia ABC masc ini	21		123	98			0	30		3	b3c787b3459ac48df1921ab2f20c970
956	11878		2023-03-16 00:00:00.0	2023-03-16 16:15:49.373	2023-03-23 00:00:00.0		2023-08-04 00:00:00.0		5						hipertrofia			94	97			0	100		7	b3c787b3459ac48df1921ab2f20c970
199	1598		2017-02-23 00:00:00.0	2017-02-23 17:14:02.545	2017-03-02 00:00:00.0		2017-04-01 00:00:00.0		5						EMAGRECIMENTO			17	17	1221		0	27		590	b3c787b3459ac48df1921ab2f20c970
1361	3423		2018-04-27 00:00:00.0	2018-04-27 10:34:23.391	2018-05-04 00:00:00.0		2018-06-08 00:00:00.0		5						ADAPTAÇÃO			47	46			0	30		590	b3c787b3459ac48df1921ab2f20c970
527	1241		2017-04-12 00:00:00.0	2016-12-26 12:14:44.57	2017-01-02 00:00:00.0		2017-05-12 00:00:00.0		5						HIPERTROFIA 	17		20	20			0	21		590	b3c787b3459ac48df1921ab2f20c970
2067	6983		2020-07-08 00:00:00.0	2020-07-08 14:26:30.507	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		5						EMAGRECIMENTO			51	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
195	369		2016-08-22 00:00:00.0	2016-08-20 10:28:44.562	2016-08-29 00:00:00.0	2016-09-19 17:56:16.236	2016-09-21 00:00:00.0		5						EMAGRECIMENTO			17	17	179	610	0	22		590	b3c787b3459ac48df1921ab2f20c970
11465	11942		2023-03-22 00:00:00.0	2023-03-22 07:18:41.047	2023-03-29 00:00:00.0		2023-05-03 00:00:00.0		5						hipertrofia			122	123			0	30		25	b3c787b3459ac48df1921ab2f20c970
488	11735		2023-03-03 00:00:00.0	2023-03-03 06:15:20.924	2023-03-10 00:00:00.0		2023-04-14 00:00:00.0		5						TREINO			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
1978	11571		2023-02-10 00:00:00.0	2023-02-10 06:46:23.741	2023-02-17 00:00:00.0		2023-03-24 00:00:00.0		5						hipertrofia			98	123			0	30		2	b3c787b3459ac48df1921ab2f20c970
316	5606		2019-05-27 00:00:00.0	2019-05-24 14:17:08.914	2019-05-31 00:00:00.0		2019-07-06 00:00:00.0		3						SAÚDE			17	17			0	17		590	b3c787b3459ac48df1921ab2f20c970
1068	4902		2019-01-07 00:00:00.0	2019-01-07 15:15:16.835	2019-01-14 00:00:00.0	2019-04-23 17:02:31.63	2019-02-18 00:00:00.0		5						EMAGRECIMENTO 			64	64		5477	0	30		590	b3c787b3459ac48df1921ab2f20c970
2411	11983		2023-03-27 00:00:00.0	2023-03-27 10:15:12.009	2023-04-03 00:00:00.0		2023-05-08 00:00:00.0		5						Treino 			122	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
11170	11994		2023-03-28 00:00:00.0	2023-03-28 21:27:14.805	2023-04-04 00:00:00.0		2023-05-09 00:00:00.0		5						PROG 2803232127			94	51			0	30		25	b3c787b3459ac48df1921ab2f20c970
	10982			2022-11-25 17:13:16.99					5	false			false		Inter Alex		true		122			0			1	b3c787b3459ac48df1921ab2f20c970
10497	11973		2023-03-24 00:00:00.0	2023-03-24 19:31:26.506	2023-03-31 00:00:00.0		2023-08-09 00:00:00.0		6	false			false		PROG 2904220000			98	51			0	118		4	b3c787b3459ac48df1921ab2f20c970
9895	11998		2023-03-29 00:00:00.0	2023-03-29 11:43:27.236	2023-04-05 00:00:00.0		2023-05-10 00:00:00.0		2						PROG 1108220648			98	98			0	12		2	b3c787b3459ac48df1921ab2f20c970
10683	11972		2023-03-24 00:00:00.0	2023-03-24 19:31:02.631	2023-03-31 00:00:00.0		2023-05-05 00:00:00.0		5						PROG 1509221531			97	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
11318	11489		2023-02-01 00:00:00.0	2023-02-01 16:12:34.94	2023-02-08 00:00:00.0		2023-03-15 00:00:00.0		5						hipertrofia			122	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
1133	11550		2023-02-08 00:00:00.0	2023-02-08 18:38:21.77	2023-02-15 00:00:00.0		2023-03-22 00:00:00.0		5						PROG 0802231838			97	97			0	30		39	b3c787b3459ac48df1921ab2f20c970
10382	11513		2023-02-03 00:00:00.0	2023-02-03 07:26:01.619	2023-02-10 00:00:00.0		2023-03-17 00:00:00.0		5						PROG 0410220602			87	87			0	30		2	b3c787b3459ac48df1921ab2f20c970
9505	10979		2022-11-25 00:00:00.0	2022-11-25 17:05:38.197	2022-12-02 00:00:00.0		2023-01-06 00:00:00.0		5						Hipertrofia Novo.			122	122			0	30		4	b3c787b3459ac48df1921ab2f20c970
11071	11985		2023-03-27 00:00:00.0	2023-03-27 10:22:14.824	2023-04-03 00:00:00.0		2023-05-08 00:00:00.0		5						Hipertrofia			122	51			0	30		2	b3c787b3459ac48df1921ab2f20c970
11210	12002		2023-03-29 00:00:00.0	2023-03-29 14:15:41.009	2023-04-05 00:00:00.0		2023-05-10 00:00:00.0		5						TREINO PEDRO			125	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
84	2029		2017-06-05 00:00:00.0	2017-06-05 10:29:16.308	2017-06-12 00:00:00.0		2017-07-24 00:00:00.0		5						HIPERTROFIA			24	24			0	35		590	b3c787b3459ac48df1921ab2f20c970
615	1370		2017-01-18 00:00:00.0	2017-01-18 18:22:42.844	2017-01-25 00:00:00.0		2017-03-01 00:00:00.0		5						PROG 1801171822			16	16			0	30		590	b3c787b3459ac48df1921ab2f20c970
890	4163		2018-08-16 00:00:00.0	2018-08-16 11:20:33.178	2018-08-23 00:00:00.0		2018-09-27 00:00:00.0		5						EMAGRECIMENTO			24	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
437	668		2016-09-27 00:00:00.0	2016-09-27 06:41:34.757	2016-11-12 00:00:00.0		2016-11-12 00:00:00.0		4						HIPERTROFIA E DEFINIÇÃO MUSCULAR			6	6			0	25		590	b3c787b3459ac48df1921ab2f20c970
534	3047		2018-02-06 00:00:00.0	2018-02-06 16:16:03.659	2018-02-13 00:00:00.0		2018-03-16 00:00:00.0		3						HIPERTROFIA 			53	53			0	16		590	b3c787b3459ac48df1921ab2f20c970
972	2257		2017-07-28 00:00:00.0	2017-07-28 18:30:02.707	2017-08-04 00:00:00.0		2017-09-08 00:00:00.0		5						HIPERTROFIA			45	45			0	30		590	b3c787b3459ac48df1921ab2f20c970
1431	3627		2018-06-05 00:00:00.0	2018-06-05 21:34:16.285	2018-07-13 00:00:00.0		2018-07-13 00:00:00.0		6						HIPERTROFIA 			55	55			0	32		590	b3c787b3459ac48df1921ab2f20c970
440	1336		2017-01-12 00:00:00.0	2017-01-12 20:12:08.103	2017-01-19 00:00:00.0		2017-02-12 00:00:00.0		4						REDUZIR % DE GORDURA E DEFINIÇÃO  MUSCULAR 			8	8			0	17		590	b3c787b3459ac48df1921ab2f20c970
2373	6723		2020-01-27 00:00:00.0	2020-01-27 21:19:27.402	2020-02-03 00:00:00.0		2020-02-27 00:00:00.0		2						PROG 2701202119			79	80			0	8		590	b3c787b3459ac48df1921ab2f20c970
586	4576		2018-10-22 00:00:00.0	2018-10-22 21:24:35.986	2018-10-29 00:00:00.0		2018-12-20 00:00:00.0		3						CONDICIONAMENTO/HIPERTROFIA			56	56			0	24		590	b3c787b3459ac48df1921ab2f20c970
1437	11754		2023-03-03 00:00:00.0	2023-03-03 07:27:30.618	2023-03-10 00:00:00.0		2023-04-14 00:00:00.0		5						hipertrofia			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
1835	5244		2019-03-13 00:00:00.0	2019-03-13 10:22:01.287	2019-03-20 00:00:00.0		2019-04-24 00:00:00.0			false			false		QUALIDADE DE VIDA			87				0			591	b3c787b3459ac48df1921ab2f20c970
11444	11553		2023-02-08 00:00:00.0	2023-02-08 18:40:36.994	2023-02-15 00:00:00.0		2023-03-20 00:00:00.0		5						REDUÇÃO			122	122			0	28		6	b3c787b3459ac48df1921ab2f20c970
10536	12005		2023-03-29 00:00:00.0	2023-03-29 14:26:15.592	2023-04-05 00:00:00.0		2023-05-10 00:00:00.0		5						PROG EMAGRECIMENTO			125	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
18	1751		2017-03-28 00:00:00.0	2017-03-28 14:02:34.049	2017-04-04 00:00:00.0		2017-04-28 00:00:00.0		5						HIPERTROFIA			20	20			0	22		590	b3c787b3459ac48df1921ab2f20c970
419	734		2016-10-04 00:00:00.0	2016-10-04 07:20:13.323	2016-10-22 00:00:00.0		2016-10-22 00:00:00.0		5						CONDICIONAMENTO			6	6			0	12		590	b3c787b3459ac48df1921ab2f20c970
214	555		2016-09-14 00:00:00.0	2016-09-14 16:31:02.885	2016-09-21 00:00:00.0		2016-10-31 00:00:00.0		4						HIPERTROFIA E DEFINIÇÃO MUSCULAR	29		8	8			0	26		590	b3c787b3459ac48df1921ab2f20c970
1693	6193		2019-09-24 00:00:00.0	2019-09-24 12:00:01.517	2019-10-01 00:00:00.0		2019-10-28 00:00:00.0		4						HIPERTROFIA			17	17			0	19		590	b3c787b3459ac48df1921ab2f20c970
11061	10983		2022-11-25 00:00:00.0	2022-11-25 17:14:46.813	2022-12-02 00:00:00.0		2023-01-06 00:00:00.0		5						Inter Alex			122	122			0	30		2	b3c787b3459ac48df1921ab2f20c970
1170	11755		2023-03-03 00:00:00.0	2023-03-03 07:27:46.161	2023-03-10 00:00:00.0		2023-03-19 00:00:00.0		5						Hipertrofia/ReduçãoAlex			98	98			0	11		3	b3c787b3459ac48df1921ab2f20c970
319	647		2016-09-23 00:00:00.0	2016-09-23 20:12:44.109	2016-09-30 00:00:00.0	2016-11-03 18:07:34.923	2016-10-31 00:00:00.0		2						PROG 2309162012	14		16	16		953	0	11		590	b3c787b3459ac48df1921ab2f20c970
1488	4309		2018-09-04 00:00:00.0	2018-09-04 11:06:36.059	2018-10-12 00:00:00.0		2018-10-12 00:00:00.0		5						QUALIDADE DE VIDA			55	48			0	27		590	b3c787b3459ac48df1921ab2f20c970
178	2533		2017-09-28 00:00:00.0	2017-09-28 07:19:26.251	2017-10-05 00:00:00.0		2017-11-16 00:00:00.0		5						DEFINIÇAO			24	24			0	35		590	b3c787b3459ac48df1921ab2f20c970
191	2882		2018-01-05 00:00:00.0	2018-01-05 21:34:44.248	2018-02-25 00:00:00.0		2018-02-25 00:00:00.0		3						EMAGRECIMENTO			48	48			0	22		590	b3c787b3459ac48df1921ab2f20c970
1230	3059		2018-02-08 00:00:00.0	2018-02-08 16:37:46.037	2018-02-15 00:00:00.0		2018-03-22 00:00:00.0		2						EMAGRECIMENTO			47	53			0	12		590	b3c787b3459ac48df1921ab2f20c970
1550	4324		2018-09-05 00:00:00.0	2018-09-05 21:43:21.443	2018-09-12 00:00:00.0		2018-10-04 00:00:00.0		3						ADAPTAÇÃO			56	56			0	12		590	b3c787b3459ac48df1921ab2f20c970
459	1229		2017-01-09 00:00:00.0	2016-12-22 06:02:42.784	2017-03-04 00:00:00.0		2017-03-04 00:00:00.0		4						HIPERTROFIA			6	6			0	30		590	b3c787b3459ac48df1921ab2f20c970
13	3023		2018-01-31 00:00:00.0	2018-01-31 14:20:35.653	2018-02-07 00:00:00.0		2018-03-11 00:00:00.0		5						PROG 3101181420	22		20	20			0	27		590	b3c787b3459ac48df1921ab2f20c970
157	786		2016-10-10 18:31:25.881	2016-10-10 18:31:25.88	2016-10-17 18:31:25.881		2016-11-21 18:31:25.881		2						NOVOPROG 1010161831			16	16	420		0	12		590	b3c787b3459ac48df1921ab2f20c970
165	1779		2017-04-03 00:00:00.0	2017-04-03 18:17:06.034	2017-04-10 00:00:00.0		2017-05-15 00:00:00.0		5						PROG 0304171817	4		16	16			0	30		590	b3c787b3459ac48df1921ab2f20c970
29	1272		2017-01-02 00:00:00.0	2017-01-02 16:59:44.209	2017-01-09 00:00:00.0		2017-02-07 00:00:00.0		4						REDUZIR % DE GORDURA E HIPERTROFIA 			8	8			0	20		590	b3c787b3459ac48df1921ab2f20c970
268	11751		2023-03-03 00:00:00.0	2023-03-03 07:26:18.474	2023-03-10 00:00:00.0		2023-04-14 00:00:00.0		2						PROG 0710201617	8		98	98			0	12		3	b3c787b3459ac48df1921ab2f20c970
5645	11934		2023-03-23 00:00:00.0	2023-03-21 17:38:21.531	2023-03-30 00:00:00.0		2023-06-03 00:00:00.0		5						PROG 2204230000	1		97	51			0	51		35	b3c787b3459ac48df1921ab2f20c970
1132	11737		2023-03-03 00:00:00.0	2023-03-03 06:21:01.886	2023-03-10 00:00:00.0		2023-04-14 00:00:00.0		5						hipertrofia			97	98			0	30		47	b3c787b3459ac48df1921ab2f20c970
1802	12006		2023-03-29 00:00:00.0	2023-03-29 14:27:17.947	2023-04-05 00:00:00.0		2023-04-29 00:00:00.0		5						hipertrofia			125	98			0	22		3	b3c787b3459ac48df1921ab2f20c970
2287	11990		2023-03-27 00:00:00.0	2023-03-27 19:07:56.709	2023-04-03 00:00:00.0		2023-05-16 00:00:00.0		5						Hipertrofia			125	125			0	36		7	b3c787b3459ac48df1921ab2f20c970
11394	11999		2023-03-29 00:00:00.0	2023-03-29 12:45:45.153	2023-04-05 00:00:00.0		2023-05-10 00:00:00.0		2						PROG 2903231245			123	123			0	12		19	b3c787b3459ac48df1921ab2f20c970
10538	11885		2023-03-16 00:00:00.0	2023-03-16 16:20:46.462	2023-03-23 00:00:00.0		2023-08-09 00:00:00.0		5						PROG 1801231718				97			0	104		3	b3c787b3459ac48df1921ab2f20c970
10223	11882		2023-03-16 00:00:00.0	2023-03-16 16:17:50.793	2023-03-23 00:00:00.0		2023-04-27 00:00:00.0		5						PROG 2405221752	5		122	97			0	30		3	b3c787b3459ac48df1921ab2f20c970
265	11886		2023-03-16 00:00:00.0	2023-03-16 16:21:12.948	2023-03-23 00:00:00.0		2023-08-10 00:00:00.0		5						PROG 1801231957				97			0	105		3	b3c787b3459ac48df1921ab2f20c970
659	6798		2020-02-14 00:00:00.0	2020-02-14 11:32:49.838	2020-02-21 00:00:00.0		2020-03-27 00:00:00.0		5	false			false		PROG 1402201132			87	87			0	30		590	b3c787b3459ac48df1921ab2f20c970
1176	4553		2018-10-18 00:00:00.0	2018-10-18 16:15:04.386	2018-10-25 00:00:00.0		2018-11-29 00:00:00.0		5						HIPERTROFIA 			64	64			0	29		590	b3c787b3459ac48df1921ab2f20c970
10976	11756		2023-03-03 00:00:00.0	2023-03-03 07:28:04.368	2023-03-10 00:00:00.0		2023-04-14 00:00:00.0		5						PROG 0712220621			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
2326	10984		2022-11-25 00:00:00.0	2022-11-25 17:15:26.474	2022-12-02 00:00:00.0		2023-01-06 00:00:00.0		5						Hiper			122	122			0	30		3	b3c787b3459ac48df1921ab2f20c970
1886	5954		2019-08-06 00:00:00.0	2019-08-06 13:01:17.438	2019-08-13 00:00:00.0		2019-10-12 00:00:00.0		3						DEFINIÇÃO			17	17			0	28		590	b3c787b3459ac48df1921ab2f20c970
1326	5323		2019-03-28 00:00:00.0	2019-03-28 17:56:22.76	2019-04-04 00:00:00.0		2019-05-07 00:00:00.0		3						EMAGRECIMENTO 			56	56			0	17		590	b3c787b3459ac48df1921ab2f20c970
456	1970		2017-05-23 20:05:47.861	2017-05-23 20:05:47.86	2017-05-30 20:05:47.861		2017-07-14 20:05:47.861		4						NOVOPROG 2305172005				17	1382		0	30		590	b3c787b3459ac48df1921ab2f20c970
168	3249		2018-03-20 00:00:00.0	2018-03-20 17:17:39.061	2018-03-27 00:00:00.0		2018-05-01 00:00:00.0		4						QUALIDADE DE VIDA 				47			0	24		590	b3c787b3459ac48df1921ab2f20c970
52	1139		2016-12-21 00:00:00.0	2016-12-07 06:27:31.026	2017-02-01 00:00:00.0		2017-02-01 00:00:00.0		5						DEFINIÇÃO			6	6			0	30		590	b3c787b3459ac48df1921ab2f20c970
2012	7632		2020-11-21 00:00:00.0	2020-11-21 11:31:53.647	2020-11-30 00:00:00.0	2021-04-13 14:36:39.623	2021-04-12 00:00:00.0		5						PROG hipertrofia  prof:Dilza			86	86		8152	0	101		592	b3c787b3459ac48df1921ab2f20c970
4263	10985		2022-11-25 00:00:00.0	2022-11-25 17:16:26.757	2022-12-02 00:00:00.0		2023-01-27 00:00:00.0		5						Hipertrofia			97	122			0	45		5	b3c787b3459ac48df1921ab2f20c970
4515	11757		2023-03-03 00:00:00.0	2023-03-03 07:28:25.184	2023-03-10 00:00:00.0		2023-04-14 00:00:00.0		5						rood			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
18	882		2016-10-25 00:00:00.0	2016-10-25 15:06:29.875	2016-11-01 00:00:00.0		2016-12-06 00:00:00.0		4						REDUZIR % GORDURA E DEFINIÇÃO MUSCULAR 			8	8			0	24		590	b3c787b3459ac48df1921ab2f20c970
193	417		2016-08-25 00:00:00.0	2016-08-25 17:07:54.645	2016-09-01 00:00:00.0		2016-09-27 00:00:00.0		5						REDUZIR % GORDURA			17	17	133		0	24		590	b3c787b3459ac48df1921ab2f20c970
1306	5791		2019-07-06 00:00:00.0	2019-07-06 11:13:30.741	2019-07-15 00:00:00.0		2019-08-17 00:00:00.0		5						EMAGRECIMENTO			17	51			0	30		590	b3c787b3459ac48df1921ab2f20c970
413	1523		2017-02-13 00:00:00.0	2017-02-14 11:43:19.073	2017-02-21 00:00:00.0		2017-03-13 00:00:00.0		6						DEFINIÇÃO E HIPERTROFIA			20	20			0	24		590	b3c787b3459ac48df1921ab2f20c970
199	471		2016-09-03 00:00:00.0	2016-09-01 17:11:10.367	2016-09-12 00:00:00.0		2016-10-02 00:00:00.0		4						REDUZIR % GORDURA			17	17	236		0	17		590	b3c787b3459ac48df1921ab2f20c970
535	2826		2018-01-08 00:00:00.0	2017-12-21 17:15:42.616	2018-08-16 00:00:00.0	2018-08-07 19:36:00.221	2018-08-16 00:00:00.0		5						EMAGRECIMENTO			55	55		4091	0	157		590	b3c787b3459ac48df1921ab2f20c970
2296	6718		2020-01-27 00:00:00.0	2020-01-27 06:13:40.868	2020-02-03 00:00:00.0		2020-03-09 00:00:00.0		5						PROG 2701200613	15		86	81			0	30		590	b3c787b3459ac48df1921ab2f20c970
176	1913		2017-05-15 00:00:00.0	2017-05-15 19:15:31.362	2017-05-22 00:00:00.0		2017-06-16 00:00:00.0		4						HIPERTROFIA			8	8			0	18		590	b3c787b3459ac48df1921ab2f20c970
10270	10986		2022-11-25 00:00:00.0	2022-11-25 17:17:07.052	2022-12-02 00:00:00.0		2023-01-06 00:00:00.0		5						Hiper			98	122			0	30		4	b3c787b3459ac48df1921ab2f20c970
10735	11758		2023-03-03 00:00:00.0	2023-03-03 07:29:00.901	2023-03-10 00:00:00.0		2023-04-14 00:00:00.0		5						hipertrofia			98	98			0	30		2	b3c787b3459ac48df1921ab2f20c970
988	2283		2017-08-03 00:00:00.0	2017-08-03 09:32:19.855	2017-08-10 00:00:00.0		2017-09-21 00:00:00.0		5						HIPERTROFIA			24	24			0	35		590	b3c787b3459ac48df1921ab2f20c970
2129	7177		2020-07-08 00:00:00.0	2020-07-08 15:58:21.453	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		2						PROG 0807201558	26		86	86			0	12		590	b3c787b3459ac48df1921ab2f20c970
1322	6977		2020-07-08 00:00:00.0	2020-07-08 14:24:12.763	2020-07-15 00:00:00.0		2020-08-19 00:00:00.0		2						RETORNO 			79	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
4467	10987		2022-11-25 00:00:00.0	2022-11-25 17:17:45.745	2022-12-02 00:00:00.0		2023-01-06 00:00:00.0		5						Hiper			122	122			0	30		3	b3c787b3459ac48df1921ab2f20c970
1067	2668		2017-11-07 00:00:00.0	2017-11-07 17:55:58.886	2017-11-14 00:00:00.0		2017-12-19 00:00:00.0		4						REDUZIR % DE GORDURA E CONDICIONAMENTO 	8		8	8			0	24		590	b3c787b3459ac48df1921ab2f20c970
49	5698		2019-06-18 00:00:00.0	2019-06-18 06:58:29.48	2019-06-25 00:00:00.0		2019-07-18 00:00:00.0		3						PROG GABRIEL P./ definição			51	68			0	12		590	b3c787b3459ac48df1921ab2f20c970
1124	2824		2018-06-20 00:00:00.0	2017-12-21 12:38:49.766	2018-06-20 00:00:00.0		2018-07-16 00:00:00.0		5						PROG 2112171238			51	20			0	18		590	b3c787b3459ac48df1921ab2f20c970
1476	6764		2020-02-06 00:00:00.0	2020-02-06 15:55:24.303	2020-02-13 00:00:00.0		2020-03-19 00:00:00.0		2						HIPERTROFIA 			86	79			0	12		590	b3c787b3459ac48df1921ab2f20c970
10886	10988		2022-11-25 00:00:00.0	2022-11-25 17:18:26.369	2022-12-02 00:00:00.0		2023-02-02 00:00:00.0		5						HIPER			122	122			0	49		4	b3c787b3459ac48df1921ab2f20c970
